ClientID,GPA,FamilyIncome_k,IELTS,ProgramInterest,ScholarshipPreference,CostSensitivity,RecommendedDestination
3141,3.54,42.4,6.5,Arts,Low,High,Canada
3142,2.35,40.3,7.6,STEM,Medium,Medium,Australia
3143,3.16,26.1,6.4,Business,Low,High,France
3144,2.96,45.7,6.5,STEM,Medium,High,Australia
3145,3.37,76.7,5.9,STEM,Medium,High,France
3146,3.39,54.5,6.9,STEM,Low,High,Australia
3147,2.92,67.6,6.8,STEM,Medium,Medium,Canada
3148,2.92,88.3,7.4,STEM,Medium,High,Germany
3149,3.16,60.3,5.9,Business,Medium,Low,Other
3150,2.84,43.8,6.0,Technical,Medium,High,Japan
3151,3.54,64.3,7.3,Business,Medium,Medium,Australia
3152,3.05,44.1,6.8,STEM,High,Low,Australia
3153,2.04,44.9,5.6,STEM,Medium,High,Germany
3154,3.05,24.6,7.8,Arts,Medium,Medium,Other
3155,2.78,73.5,4.8,Technical,Medium,Low,Japan
3156,2.55,47.3,7.3,STEM,Medium,High,Canada
3157,2.71,58.6,5.2,STEM,Low,Low,Other
3158,3.24,34.3,8.4,Business,Medium,High,France
3159,3.73,63.7,5.0,Arts,Low,High,France
3160,3.33,39.8,7.7,Business,Medium,Medium,Other
3161,2.96,52.2,6.4,Business,Medium,High,Germany
3162,3.38,72.6,6.1,Arts,High,Medium,France
3163,3.02,70.8,6.7,Technical,High,Low,South Korea
3164,2.92,54.6,7.1,STEM,Medium,Low,Canada
3165,2.74,19.6,5.6,Technical,Medium,Medium,Japan
3166,2.5,114.9,5.7,STEM,Low,Low,Other
3167,3.04,89.9,7.1,Arts,Medium,Medium,Other
3168,3.26,69.5,4.8,Business,Low,High,Poland
3169,3.16,39.9,5.9,Business,Low,Medium,Other
3170,3.03,52.7,9.0,Business,High,Medium,Australia
3171,2.82,44.1,5.5,STEM,Medium,Medium,Other
3172,3.44,80.3,7.6,STEM,Medium,Medium,Other
3173,2.67,60.3,5.9,Business,Medium,Medium,Other
3174,3.51,39.3,7.0,Business,Medium,Medium,Other
3175,2.8,45.6,7.2,STEM,Low,Low,Australia
3176,2.9,77.4,7.6,Technical,Low,Medium,South Korea
3177,2.61,87.0,6.3,STEM,Low,High,Germany
3178,3.0,85.6,8.5,Business,Medium,Medium,Other
3179,3.59,70.1,5.9,STEM,Medium,High,UK
3180,3.41,49.9,6.7,Business,Medium,Low,Australia
3181,3.59,-9.8,6.7,STEM,Medium,High,Germany
3182,3.41,60.9,5.4,Business,Medium,High,Poland
3183,2.76,55.0,6.2,STEM,Medium,High,Poland
3184,3.07,57.8,6.7,STEM,Low,High,Australia
3185,2.89,56.1,6.1,Arts,Low,Medium,Other
3186,3.73,28.5,8.9,Business,Medium,High,Germany
3187,2.72,66.1,5.7,STEM,Low,Low,Other
3188,3.56,67.6,7.7,STEM,Medium,Medium,Canada
3189,3.56,68.6,7.4,Arts,High,High,Australia
3190,3.93,73.9,6.5,STEM,Low,Medium,USA
3191,3.04,67.1,5.6,Technical,Low,Medium,Singapore
3192,3.48,46.8,5.7,Business,Medium,Medium,Other
3193,4.11,53.6,6.0,STEM,High,Medium,Poland
3194,2.95,56.8,4.7,Arts,Low,High,Germany
3195,2.59,57.2,5.5,Arts,High,Medium,France
3196,2.45,75.0,5.0,STEM,Medium,High,Poland
3197,3.49,67.9,7.8,Business,Medium,Medium,Australia
3198,2.45,96.5,7.1,Business,Low,Low,Other
3199,3.05,99.1,7.3,Technical,Medium,High,Japan
3200,3.37,56.6,7.1,Business,Low,Medium,Canada
3201,3.27,-21.7,6.7,STEM,Medium,High,Germany
3202,3.37,79.7,8.0,STEM,Medium,High,France
3203,3.29,44.2,5.9,STEM,Low,Medium,Other
3204,3.71,39.0,6.6,STEM,Medium,Medium,Other
3205,2.82,47.0,7.2,STEM,Medium,Medium,Australia
3206,2.93,46.1,5.2,Business,Medium,High,Poland
3207,2.89,67.2,9.0,STEM,Low,Low,Canada
3208,3.53,23.8,6.5,STEM,High,High,Poland
3209,3.56,33.4,6.6,Business,Medium,High,France
3210,3.38,61.9,7.8,STEM,Medium,Low,Canada
3211,3.67,67.5,7.4,STEM,Medium,Low,Canada
3212,2.73,67.8,6.5,STEM,High,Medium,Australia
3213,3.87,39.3,6.6,STEM,Low,Low,Other
3214,3.81,35.4,5.0,Arts,Medium,High,Poland
3215,3.49,44.9,5.9,Business,High,High,France
3216,3.91,59.8,7.0,STEM,Medium,Low,Australia
3217,2.54,84.7,6.9,STEM,Low,Low,Other
3218,2.99,14.1,7.7,STEM,High,High,France
3219,2.91,50.6,6.4,Business,Medium,High,Poland
3220,3.49,28.3,5.1,Business,Low,High,France
3221,2.78,22.0,7.6,Business,High,High,France
3222,3.5,74.3,7.9,STEM,High,Medium,Germany
3223,3.75,65.9,7.4,STEM,Medium,Medium,Canada
3224,3.48,64.0,6.3,Arts,Low,Medium,Other
3225,3.31,73.4,7.5,Arts,High,Medium,Poland
3226,2.8,45.4,9.0,Technical,Low,Low,Canada
3227,2.86,46.3,6.6,STEM,Medium,High,Australia
3228,3.7,98.7,5.2,Arts,Medium,Medium,UK
3229,3.51,50.1,5.9,Arts,Medium,Low,Other
3230,3.18,69.7,7.1,Technical,Low,High,Australia
3231,3.03,55.1,4.9,STEM,Medium,Low,Other
3232,2.39,18.0,6.7,Arts,Medium,Medium,Other
3233,2.77,14.1,6.9,STEM,Medium,High,Germany
3234,3.96,43.4,8.0,Business,High,High,Australia
3235,2.69,76.1,7.8,STEM,High,Medium,Poland
3236,3.28,70.8,7.4,Arts,High,Medium,France
3237,3.6,73.3,4.5,Arts,Medium,Medium,USA
3238,2.7,35.3,7.4,STEM,High,High,France
3239,3.27,87.3,7.2,Business,Low,Medium,Other
3240,3.58,35.7,6.8,STEM,Low,High,France
3241,3.2,59.3,4.8,Business,High,High,Poland
3242,4.35,54.8,5.7,STEM,Medium,High,Poland
3243,2.53,51.5,5.3,STEM,High,Medium,France
3244,3.62,81.8,4.5,Arts,High,High,UK
3245,3.13,40.9,6.5,STEM,Medium,High,Australia
3246,3.51,28.0,5.7,Business,Medium,High,France
3247,3.38,55.4,9.0,Arts,Low,High,Australia
3248,2.91,47.0,6.3,Technical,Medium,High,South Korea
3249,3.29,122.5,7.8,Arts,Medium,Medium,Other
3250,2.46,68.5,4.9,STEM,Medium,Medium,Other
3251,3.44,46.8,6.0,Arts,High,Medium,Poland
3252,3.32,33.9,6.6,STEM,Low,Medium,Other
3253,3.46,17.4,5.6,Technical,High,High,Japan
3254,3.62,34.5,6.1,Arts,Low,Low,Other
3255,3.35,57.3,6.3,Arts,High,High,France
3256,3.26,83.5,6.3,STEM,Medium,Medium,Other
3257,2.85,77.4,8.4,Business,Low,Low,Other
3258,2.92,59.6,6.9,Arts,High,Medium,Australia
3259,3.67,48.5,7.0,Arts,Medium,High,Canada
3260,3.77,60.4,7.0,STEM,Low,High,Australia
3261,3.1,44.6,7.1,Technical,High,High,Canada
3262,3.22,89.4,6.4,STEM,Medium,Medium,Other
3263,2.84,51.2,6.2,Business,High,Medium,Poland
3264,3.67,53.3,6.7,Business,Medium,Medium,Canada
3265,3.47,10.7,7.7,STEM,High,High,Poland
3266,3.98,51.1,7.6,STEM,Low,Low,Canada
3267,2.85,71.7,6.3,Arts,High,Medium,France
3268,3.05,33.6,7.3,STEM,High,High,France
3269,3.29,40.0,6.3,STEM,Medium,High,France
3270,3.46,70.9,6.5,Arts,Medium,Medium,Other
3271,3.11,25.5,6.0,Arts,Medium,Medium,Other
3272,2.85,76.2,6.3,Business,High,High,Poland
3273,3.55,44.4,7.8,STEM,Low,High,Australia
3274,3.49,47.2,6.6,STEM,Medium,Medium,Canada
3275,2.83,32.5,6.6,Arts,Medium,High,Poland
3276,3.74,62.6,5.1,Business,High,High,France
3277,3.67,104.2,6.2,Business,Medium,Low,USA
3278,3.25,70.6,6.3,Arts,Low,Medium,Other
3279,3.23,37.7,5.7,Business,Medium,Medium,Other
3280,3.42,77.7,6.5,STEM,High,Medium,Germany
3281,2.86,48.7,6.1,Technical,Medium,Medium,Japan
3282,3.21,82.5,6.6,Business,Medium,Medium,Other
3283,2.34,71.1,6.6,Business,Low,Low,Other
3284,3.55,-3.9,5.5,Technical,High,High,Singapore
3285,2.58,34.9,6.1,Technical,Medium,High,Singapore
3286,3.8,73.9,6.6,Business,High,High,UK
3287,3.07,58.0,7.7,STEM,Medium,Medium,Canada
3288,3.12,34.5,6.8,Technical,Medium,Medium,Singapore
3289,2.95,42.3,5.8,Business,Low,High,Poland
3290,3.08,16.9,6.9,Business,High,High,Germany
3291,3.77,53.2,8.2,Business,Low,High,Canada
3292,2.2,99.2,7.4,Business,Medium,High,Germany
3293,3.71,71.1,7.0,Arts,Low,Low,UK
3294,3.34,98.8,7.2,Business,Medium,Medium,Other
3295,2.72,72.6,7.9,Arts,High,High,France
3296,2.77,75.5,7.6,Arts,Low,High,France
3297,3.87,94.5,7.1,Arts,High,High,UK
3298,2.82,62.5,7.6,Arts,Medium,Medium,Australia
3299,2.74,51.3,5.4,Arts,Low,Medium,Other
3300,3.65,75.7,5.0,STEM,High,Low,USA
3301,3.34,84.1,6.7,STEM,Medium,Medium,Other
3302,2.82,45.4,6.6,Arts,Low,Medium,Canada
3303,3.29,40.6,6.0,Business,Low,Low,Other
3304,2.79,57.8,7.3,STEM,Low,Medium,Canada
3305,3.64,71.6,4.6,STEM,Medium,High,UK
3306,3.62,71.0,6.0,STEM,Medium,Medium,UK
3307,3.41,26.5,6.0,Arts,Low,Medium,Other
3308,3.34,93.2,4.9,Arts,Medium,Medium,Other
3309,3.9,42.2,8.0,STEM,Low,High,Canada
3310,3.2,49.7,5.1,Arts,High,High,Poland
3311,2.73,36.9,5.9,STEM,High,High,France
3312,3.38,109.0,7.4,Arts,Medium,High,Germany
3313,4.03,59.8,7.1,Business,Low,Low,Australia
3314,2.79,38.0,5.4,Arts,Medium,Medium,Other
3315,3.06,72.3,7.2,STEM,Low,Medium,Other
3316,3.37,70.4,6.8,STEM,Low,Medium,Other
3317,3.18,51.2,8.8,Arts,Low,Medium,Canada
3318,2.81,71.8,6.9,STEM,Low,Low,Other
3319,3.65,38.5,6.4,Technical,Low,High,Japan
3320,4.13,45.1,5.6,Business,Low,Medium,Other
3321,3.28,14.8,5.8,Business,Medium,High,Germany
3322,2.84,28.5,5.7,Business,High,Low,Poland
3323,2.58,91.2,7.9,STEM,High,Low,France
3324,3.3,87.8,6.5,Business,High,Low,Germany
3325,3.64,56.3,7.1,Technical,High,High,Canada
3326,3.39,88.3,8.0,STEM,High,High,Germany
3327,3.2,51.8,4.5,Arts,Low,High,Germany
3328,2.96,50.1,7.8,Business,Medium,Medium,Canada
3329,2.76,56.1,6.6,Business,Medium,Medium,Australia
3330,3.53,52.5,6.9,STEM,Low,High,Canada
3331,3.57,50.7,5.7,Business,Medium,Medium,Other
3332,2.58,77.9,5.7,Technical,High,High,South Korea
3333,3.84,58.0,7.0,STEM,Low,Low,Canada
3334,3.43,69.2,8.9,Business,Medium,High,Canada
3335,3.76,75.6,7.5,Business,Medium,High,USA
3336,2.66,62.8,7.8,Business,Medium,Medium,Canada
3337,2.65,35.6,6.3,Business,Medium,Medium,Other
3338,3.14,27.9,5.9,Business,Low,High,Poland
3339,3.4,58.0,5.7,STEM,High,Low,France
3340,3.92,51.6,6.0,Technical,Low,Medium,Singapore
3341,3.48,56.7,4.5,Arts,High,Low,France
3342,3.1,54.7,5.8,STEM,Medium,Low,Other
3343,2.79,106.7,5.9,Business,Low,Medium,Other
3344,3.69,28.4,6.3,Arts,Low,Low,Other
3345,2.81,15.2,6.6,Technical,Medium,Low,South Korea
3346,3.85,61.6,6.9,Technical,High,Low,Australia
3347,3.09,47.5,6.5,Arts,Low,Low,Australia
3348,3.84,61.3,5.9,STEM,High,Low,Poland
3349,3.47,66.7,4.5,Technical,Medium,Medium,Japan
3350,3.15,80.7,5.9,Arts,Low,High,Germany
3351,2.99,24.9,5.5,STEM,Medium,Low,Other
3352,3.06,43.9,7.0,STEM,High,Medium,Australia
3353,3.37,63.6,7.4,Business,Medium,High,Australia
3354,3.23,70.4,7.4,Business,Low,High,Poland
3355,2.96,98.9,7.3,STEM,Medium,Medium,Other
3356,3.13,74.1,6.4,STEM,Low,Medium,Other
3357,3.23,53.9,6.0,STEM,Medium,High,Germany
3358,2.35,37.2,5.8,Business,High,High,France
3359,3.38,43.7,5.0,STEM,Medium,Medium,Other
3360,2.81,43.1,7.5,Arts,Medium,High,Australia
3361,2.74,68.1,6.3,STEM,Medium,Medium,Other
3362,2.53,60.1,5.3,Technical,Medium,Medium,Singapore
3363,2.48,28.5,5.7,Arts,Low,Medium,Other
3364,2.66,46.3,5.6,Technical,Low,High,Japan
3365,2.92,72.6,6.5,Arts,High,High,Germany
3366,3.98,62.0,7.6,STEM,Low,Medium,Australia
3367,2.99,66.4,6.2,Business,Medium,Medium,Other
3368,3.27,62.7,4.5,STEM,High,High,Germany
3369,3.36,87.5,6.3,Technical,High,High,Japan
3370,3.25,59.7,6.3,STEM,Medium,Low,Other
3371,3.17,47.3,6.3,Business,Medium,Low,Other
3372,2.72,36.7,5.9,Arts,High,Medium,Germany
3373,3.78,60.0,6.7,Technical,High,High,Canada
3374,3.92,6.2,6.6,Arts,High,High,Poland
3375,2.53,51.3,6.5,Business,Low,High,Canada
3376,2.79,50.9,6.9,Business,Low,High,Canada
3377,3.09,27.7,6.1,Business,Medium,Medium,Other
3378,2.81,36.4,6.0,STEM,Low,Medium,Other
3379,3.4,71.2,7.9,Arts,Medium,High,France
3380,2.91,59.6,7.1,Business,Low,Low,Australia
3381,4.07,57.0,7.3,STEM,Medium,Medium,Australia
3382,3.68,61.1,7.7,Technical,Medium,Medium,Australia
3383,3.29,56.9,7.0,Business,High,Low,Australia
3384,3.61,79.9,7.4,Arts,Medium,Medium,USA
3385,3.64,57.5,4.9,Arts,High,Low,Germany
3386,2.97,25.8,6.7,Arts,Medium,High,Poland
3387,2.87,87.6,6.3,STEM,High,High,Germany
3388,3.23,62.4,8.2,STEM,Medium,Medium,Australia
3389,3.54,43.2,7.4,Arts,Low,Medium,Canada
3390,3.26,29.9,5.9,Arts,Medium,High,Poland
3391,2.57,62.9,6.9,Business,Low,Medium,Australia
3392,2.88,52.7,6.7,Business,Medium,High,Canada
3393,3.17,86.5,7.0,STEM,Medium,Medium,Other
3394,3.17,48.1,5.5,Technical,Medium,Medium,South Korea
3395,3.99,38.3,6.9,STEM,Low,Medium,Other
3396,2.65,72.9,6.3,STEM,High,Medium,Germany
3397,3.4,73.5,6.8,Business,Medium,Low,Other
3398,3.8,58.4,5.8,STEM,Medium,High,Poland
3399,4.11,68.5,5.9,Technical,Medium,Low,South Korea
3400,3.04,54.2,7.7,STEM,Medium,High,Australia
3401,3.4,59.7,5.4,STEM,Medium,Medium,Other
3402,3.43,78.3,5.5,Business,Low,Medium,Other
3403,3.28,67.5,6.4,Business,Low,Low,Other
3404,3.16,51.6,5.7,STEM,Low,Medium,Other
3405,3.37,82.0,5.6,Business,Medium,Low,Other
3406,2.19,7.7,6.6,Business,Medium,High,Poland
3407,3.47,96.0,5.0,Arts,High,Low,France
3408,3.25,20.9,5.5,STEM,Low,High,Germany
3409,3.11,42.5,8.6,Technical,Medium,High,Canada
3410,4.02,54.2,7.0,Business,Medium,High,Australia
3411,2.93,52.1,5.8,STEM,Low,Medium,Other
3412,3.04,75.1,6.9,STEM,Medium,Medium,Other
3413,4.0,33.8,7.1,Business,Medium,High,France
3414,2.87,60.2,7.5,STEM,High,High,Australia
3415,2.98,43.4,6.4,STEM,Medium,Medium,Other
3416,3.14,60.9,7.5,STEM,Low,Low,Australia
3417,3.54,53.7,4.5,Business,Medium,Medium,Other
3418,3.28,56.9,5.4,Business,Medium,Medium,Other
3419,2.68,44.0,6.7,STEM,High,Medium,Canada
3420,2.99,44.8,6.8,Business,Medium,Medium,Australia
3421,2.96,60.7,5.6,Arts,Medium,Low,Other
3422,3.17,73.9,6.8,STEM,High,Medium,France
3423,3.37,43.0,5.9,Arts,Medium,Medium,Other
3424,3.37,37.6,6.2,Business,Medium,Low,Other
3425,2.49,67.3,7.5,Technical,Low,Low,Australia
3426,3.63,54.3,7.4,STEM,High,High,Canada
3427,3.3,71.6,5.5,Technical,Low,Medium,South Korea
3428,3.75,36.9,5.4,Business,Medium,Medium,Other
3429,3.38,19.4,6.1,Business,Medium,Medium,Other
3430,3.64,44.3,6.5,Business,Low,Medium,Australia
3431,3.39,39.7,5.8,STEM,High,Medium,Germany
3432,3.74,53.4,7.5,Technical,Medium,High,Canada
3433,3.41,42.3,6.8,Business,Medium,High,Canada
3434,3.16,69.8,6.9,STEM,Medium,Low,Australia
3435,4.11,49.2,5.2,STEM,Medium,Medium,Other
3436,3.56,58.0,7.7,STEM,High,Low,Canada
3437,3.43,58.2,4.5,Business,Medium,Low,Other
3438,2.69,58.9,7.3,Business,Medium,Medium,Australia
3439,2.68,54.5,7.4,Business,Low,Low,Canada
3440,3.32,65.2,6.1,STEM,High,High,Germany
3441,3.26,39.1,7.8,Business,Medium,Medium,Other
3442,2.95,83.0,6.4,Business,Medium,Medium,Other
3443,3.26,50.3,6.6,STEM,High,Medium,Australia
3444,3.84,28.8,6.8,STEM,Medium,High,France
3445,3.48,58.8,9.0,STEM,High,High,Canada
3446,2.74,38.0,7.8,Technical,Medium,High,South Korea
3447,3.16,68.3,7.2,Arts,Low,Medium,Australia
3448,2.88,99.2,5.6,Technical,Low,Low,South Korea
3449,3.04,39.3,6.6,STEM,Medium,Low,Other
3450,3.03,61.6,5.7,Arts,Low,High,Germany
3451,3.01,19.9,7.3,Business,Low,High,Poland
3452,2.7,64.1,6.6,Business,Medium,High,Australia
3453,3.15,37.3,5.4,STEM,Low,High,Germany
3454,2.98,42.5,6.6,Arts,Medium,Low,Australia
3455,2.03,33.0,5.7,Technical,Medium,Low,South Korea
3456,4.02,69.6,6.7,STEM,Medium,High,Canada
3457,3.64,75.1,5.6,STEM,Low,High,USA
3458,3.05,55.5,6.5,Business,Medium,High,Canada
3459,3.21,37.7,7.3,Technical,High,High,Singapore
3460,2.73,86.8,6.4,Arts,High,Low,Germany
3461,3.88,40.0,6.1,STEM,High,Medium,Poland
3462,3.96,11.8,6.7,Business,Medium,Medium,Other
3463,3.26,64.2,7.2,STEM,Low,Medium,Australia
3464,3.61,32.9,5.4,Arts,Medium,High,Poland
3465,3.27,74.8,6.8,Arts,High,High,Poland
3466,2.67,47.4,7.8,Business,Low,High,Canada
3467,3.04,67.1,7.1,STEM,Medium,Medium,Canada
3468,3.25,83.0,6.6,Technical,Medium,Low,Japan
3469,3.02,30.8,7.1,Business,Medium,Medium,Other
3470,3.11,43.7,7.0,Technical,Low,High,Australia
3471,3.16,53.5,7.3,Business,Medium,Medium,Canada
3472,3.17,85.8,4.5,Arts,High,High,France
3473,3.22,41.8,4.9,Arts,Medium,High,Germany
3474,2.78,43.1,7.5,STEM,Low,Medium,Canada
3475,2.91,64.6,5.0,Technical,Medium,Medium,Singapore
3476,2.69,43.5,6.9,STEM,High,Low,Australia
3477,3.59,58.1,6.1,Arts,High,Medium,Poland
3478,2.36,24.0,5.5,Technical,Medium,High,Japan
3479,3.66,99.3,6.8,STEM,Medium,High,USA
3480,3.75,28.0,6.7,Business,Medium,High,Poland
3481,3.08,48.6,8.6,Business,Low,High,Australia
3482,2.16,54.4,5.9,Arts,Low,High,Poland
3483,3.06,93.3,7.9,Arts,Medium,Medium,Other
3484,3.17,28.5,6.9,Business,Medium,High,Poland
3485,2.8,94.7,5.8,Arts,High,Low,France
3486,2.99,70.1,7.3,STEM,Low,Medium,Other
3487,3.81,63.3,7.1,STEM,Medium,High,Australia
3488,3.47,35.3,6.5,Business,High,Medium,France
3489,2.83,66.4,6.8,Business,Low,Medium,Canada
3490,2.56,40.5,5.9,STEM,Low,Medium,Other
3491,3.07,80.3,5.7,Business,High,High,Poland
3492,3.11,35.6,7.3,STEM,High,Low,France
3493,3.4,52.7,6.3,Arts,Medium,High,Germany
3494,2.99,43.9,6.4,STEM,Medium,Low,Other
3495,3.4,35.2,6.8,Business,Low,High,France
3496,3.97,69.8,6.8,Business,Medium,Medium,Australia
3497,3.53,65.7,5.1,Technical,Medium,Medium,South Korea
3498,3.18,79.2,7.8,Arts,Low,Medium,Other
3499,3.13,19.4,6.6,Arts,Medium,High,Poland
3500,3.06,76.3,6.3,Technical,Medium,High,South Korea
3501,3.67,105.1,6.9,Business,Medium,Medium,USA
3502,2.95,46.0,6.7,STEM,Low,Low,Canada
3503,3.22,92.9,7.3,Arts,Medium,Medium,Other
3504,3.22,49.7,7.0,Arts,Medium,High,Canada
3505,3.0,27.6,7.2,Business,High,High,France
3506,2.65,48.9,7.9,Arts,Low,Medium,Canada
3507,3.33,76.0,7.4,Arts,Medium,High,Poland
3508,3.18,38.2,6.3,Technical,Medium,High,South Korea
3509,3.4,43.0,5.4,Technical,Low,Medium,South Korea
3510,2.99,66.9,8.2,STEM,Low,Medium,Canada
3511,3.69,55.1,6.3,Business,Low,High,Germany
3512,2.85,66.7,6.0,STEM,High,High,France
3513,3.88,59.8,4.8,STEM,Low,Medium,Other
3514,2.5,64.6,6.8,Arts,Medium,High,Australia
3515,3.37,46.4,6.6,STEM,High,Low,Canada
3516,3.39,59.6,5.0,Business,Medium,High,Germany
3517,2.88,36.5,7.0,Business,Medium,High,Poland
3518,3.37,80.8,6.0,Arts,High,Medium,France
3519,3.71,42.3,9.0,STEM,Medium,Medium,Australia
3520,2.31,77.6,5.9,STEM,Low,High,Germany
3521,3.4,50.3,6.1,Business,Medium,Medium,Other
3522,2.2,59.0,5.6,STEM,Medium,High,France
3523,2.81,45.1,7.8,Technical,Medium,Medium,Australia
3524,3.85,34.7,6.1,Arts,Low,High,Poland
3525,2.97,20.1,5.8,Business,High,Medium,Poland
3526,2.73,33.9,7.2,Arts,Medium,Medium,Other
3527,3.12,48.5,5.1,STEM,Medium,Medium,Other
3528,4.03,59.2,7.1,Arts,Low,Medium,Canada
3529,2.47,75.2,8.3,STEM,High,Medium,France
3530,2.78,46.1,7.1,Arts,Medium,Medium,Australia
3531,3.8,37.4,7.1,Business,Medium,High,Poland
3532,3.94,26.1,7.4,STEM,Low,High,Poland
3533,3.16,64.6,8.2,STEM,Medium,Medium,Australia
3534,2.7,82.7,7.7,Business,Medium,Medium,Other
3535,4.04,80.3,6.9,Arts,High,High,UK
3536,3.84,69.2,7.4,STEM,Low,Low,Australia
3537,3.47,67.8,5.6,Business,Medium,Medium,Other
3538,2.88,89.0,7.3,Arts,Medium,Medium,Other
3539,3.18,61.6,5.5,Business,Medium,High,Germany
3540,3.14,67.9,6.1,Arts,Medium,High,Poland
3541,3.33,48.6,4.5,STEM,Medium,Medium,Other
3542,3.78,27.8,6.9,Business,Medium,High,Poland
3543,3.55,41.3,5.9,Technical,Low,Medium,South Korea
3544,2.77,54.8,7.6,Business,Medium,Low,Australia
3545,3.75,56.2,6.9,Business,Low,Medium,Australia
3546,3.33,93.5,7.6,Arts,High,Medium,France
3547,3.47,56.6,5.4,STEM,Low,Medium,Other
3548,3.79,78.6,7.5,Arts,Medium,High,USA
3549,2.76,46.3,8.6,Technical,Medium,Low,Canada
3550,3.19,48.8,7.3,STEM,Medium,Low,Australia
3551,2.99,28.4,7.3,Arts,Low,Medium,Other
3552,2.57,40.2,6.7,STEM,Low,High,Canada
3553,3.34,65.5,6.0,Business,Medium,High,Germany
3554,4.2,55.2,7.3,Arts,Medium,High,Australia
3555,2.46,73.9,5.0,Arts,High,Medium,Germany
3556,3.19,58.6,6.1,Arts,Medium,High,Germany
3557,3.46,48.0,4.7,Technical,Medium,Medium,Japan
3558,3.25,98.0,5.8,Business,Medium,Medium,Other
3559,3.15,53.1,7.1,Business,Medium,High,Canada
3560,2.68,78.3,7.0,STEM,Low,Medium,Other
3561,3.29,47.0,6.6,STEM,Low,High,Australia
3562,2.9,69.2,6.7,Business,Medium,Low,Australia
3563,2.32,73.6,4.6,Arts,Low,High,Poland
3564,3.68,59.2,6.1,Business,High,High,Germany
3565,3.58,7.9,5.8,Arts,Low,High,France
3566,3.22,55.4,5.8,Arts,High,Low,France
3567,3.29,79.6,7.1,STEM,Low,Medium,Other
3568,3.63,65.5,5.6,Business,Medium,Medium,Other
3569,3.29,63.9,5.9,Business,Medium,High,Germany
3570,3.56,20.6,4.5,Business,Medium,Medium,Other
3571,3.08,40.6,6.2,Arts,High,High,Poland
3572,3.72,63.2,5.4,Business,Medium,Low,Other
3573,3.33,63.2,6.6,Arts,Medium,Low,Canada
3574,3.28,79.3,5.5,Arts,Low,Medium,Other
3575,2.69,52.1,6.6,Business,Medium,Low,Australia
3576,3.31,63.1,6.4,Arts,Medium,High,Poland
3577,2.87,55.3,8.2,STEM,Medium,High,Australia
3578,2.94,35.3,7.0,STEM,Medium,High,France
3579,2.87,9.9,4.7,STEM,Medium,High,France
3580,2.77,63.6,5.2,Business,Low,Low,Other
3581,4.05,58.5,6.6,STEM,Medium,High,Canada
3582,3.73,42.6,5.6,Technical,High,Low,Singapore
3583,3.97,22.6,4.5,Business,Medium,Medium,Other
3584,2.71,67.6,7.8,Business,Medium,High,Australia
3585,3.23,49.7,7.2,STEM,Medium,High,Australia
3586,2.68,66.1,7.0,STEM,Medium,High,Canada
3587,2.92,92.3,5.9,STEM,Low,High,Poland
3588,2.83,12.2,6.9,Business,Medium,Medium,Other
3589,3.7,41.0,5.8,Business,Medium,Medium,Other
3590,3.04,50.8,6.7,Business,High,Medium,Australia
3591,3.63,84.1,5.6,Business,Low,Medium,USA
3592,3.44,22.3,8.0,Arts,Low,High,France
3593,4.12,93.7,4.9,STEM,High,High,UK
3594,2.61,57.7,7.7,Arts,Low,Low,Australia
3595,3.7,53.1,6.5,Business,Medium,High,Canada
3596,3.66,51.0,6.0,Business,Medium,High,Germany
3597,2.81,46.3,6.7,STEM,Low,Medium,Canada
3598,3.6,76.0,7.2,Business,Low,Low,UK
3599,3.33,33.6,7.9,STEM,Low,Low,Other
3600,3.11,61.9,6.8,Technical,Low,High,Australia
3601,2.87,47.3,5.6,Business,Low,Medium,Other
3602,2.91,39.8,6.6,Technical,High,High,Singapore
3603,4.02,106.7,8.3,Business,Medium,Low,USA
3604,3.2,63.4,7.8,STEM,Medium,High,Canada
3605,3.51,67.3,7.4,Business,Low,High,Australia
3606,2.88,77.8,7.3,STEM,Medium,Low,Other
3607,2.89,26.6,7.2,Technical,High,Low,South Korea
3608,3.63,90.0,7.7,Arts,Low,Medium,USA
3609,2.66,4.8,6.0,Arts,Low,High,France
3610,3.03,39.6,5.1,Business,Medium,Medium,Other
3611,3.21,45.8,6.6,Business,Medium,Low,Canada
3612,3.24,66.6,5.7,Technical,High,Medium,Singapore
3613,3.13,59.4,5.4,STEM,Medium,High,Germany
3614,3.36,51.7,5.8,Arts,Medium,High,Germany
3615,3.48,54.8,9.0,Business,Low,Low,Canada
3616,3.49,35.4,6.6,Technical,High,Medium,Japan
3617,2.81,25.1,6.9,Arts,Medium,Medium,Other
3618,3.09,69.5,5.3,Technical,Medium,High,South Korea
3619,3.68,68.9,4.7,Business,Medium,Medium,Other
3620,3.56,86.7,5.7,STEM,Medium,Low,USA
3621,2.65,39.2,7.9,Business,Low,High,Germany
3622,3.34,68.9,6.8,Arts,Low,Medium,Canada
3623,2.41,49.3,7.1,Arts,Medium,High,Australia
3624,3.22,78.8,7.2,STEM,Low,High,Poland
3625,3.96,75.4,5.9,Business,Medium,Medium,UK
3626,2.82,59.2,7.9,STEM,Medium,Low,Canada
3627,2.87,48.2,5.9,Arts,High,Medium,Germany
3628,3.51,74.2,7.9,STEM,Medium,High,USA
3629,2.58,67.9,6.9,Business,High,High,Australia
